,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,user
363,0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,audio_features,0Otf1ZfYNIjhqFIuJk0fsy,spotify:track:0Otf1ZfYNIjhqFIuJk0fsy,https://api.spotify.com/v1/tracks/0Otf1ZfYNIjhqFIuJk0fsy,https://api.spotify.com/v1/audio-analysis/0Otf1ZfYNIjhqFIuJk0fsy,193867,4,Stiafen
364,0.343,0.0568,10,-19.323,0,0.045,0.944,0.000667,0.117,0.14,172.374,audio_features,2JncPNDwT04u0FhWxfJbi5,spotify:track:2JncPNDwT04u0FhWxfJbi5,https://api.spotify.com/v1/tracks/2JncPNDwT04u0FhWxfJbi5,https://api.spotify.com/v1/audio-analysis/2JncPNDwT04u0FhWxfJbi5,314040,3,Stiafen
365,0.467,0.232,5,-17.79,0,0.0695,0.67,0.0,0.123,0.459,102.446,audio_features,5pFtpo6JemD4c08m8uEwk2,spotify:track:5pFtpo6JemD4c08m8uEwk2,https://api.spotify.com/v1/tracks/5pFtpo6JemD4c08m8uEwk2,https://api.spotify.com/v1/audio-analysis/5pFtpo6JemD4c08m8uEwk2,351280,4,Stiafen
366,0.68,0.391,7,-11.672,1,0.0613,0.388,0.224,0.104,0.41,86.984,audio_features,6QgDKAfILp4KqWtG4igzoj,spotify:track:6QgDKAfILp4KqWtG4igzoj,https://api.spotify.com/v1/tracks/6QgDKAfILp4KqWtG4igzoj,https://api.spotify.com/v1/audio-analysis/6QgDKAfILp4KqWtG4igzoj,334107,4,Stiafen
367,0.396,0.0422,10,-29.326,1,0.04,0.974,0.867,0.0933,0.0946,63.918,audio_features,6vWkMerIb8fzLSeYQ7iCCi,spotify:track:6vWkMerIb8fzLSeYQ7iCCi,https://api.spotify.com/v1/tracks/6vWkMerIb8fzLSeYQ7iCCi,https://api.spotify.com/v1/audio-analysis/6vWkMerIb8fzLSeYQ7iCCi,289693,4,Stiafen
368,0.398,0.0188,5,-29.453,0,0.0386,0.971,0.913,0.0815,0.125,61.062,audio_features,7mUwgUAe0RGbNGdkCJ2vHn,spotify:track:7mUwgUAe0RGbNGdkCJ2vHn,https://api.spotify.com/v1/tracks/7mUwgUAe0RGbNGdkCJ2vHn,https://api.spotify.com/v1/audio-analysis/7mUwgUAe0RGbNGdkCJ2vHn,524053,4,Stiafen
369,0.35,0.0587,7,-20.725,0,0.0406,0.992,0.859,0.116,0.164,107.392,audio_features,2WSJsFFzxQGYFJlR57ddGI,spotify:track:2WSJsFFzxQGYFJlR57ddGI,https://api.spotify.com/v1/tracks/2WSJsFFzxQGYFJlR57ddGI,https://api.spotify.com/v1/audio-analysis/2WSJsFFzxQGYFJlR57ddGI,372867,4,Stiafen
370,0.362,0.411,8,-14.9,1,0.042,0.463,0.819,0.133,0.592,81.801,audio_features,4LbJFM4QRgvKoYU7nzj3Dx,spotify:track:4LbJFM4QRgvKoYU7nzj3Dx,https://api.spotify.com/v1/tracks/4LbJFM4QRgvKoYU7nzj3Dx,https://api.spotify.com/v1/audio-analysis/4LbJFM4QRgvKoYU7nzj3Dx,529600,4,Stiafen
371,0.491,0.0822,2,-16.608,0,0.0441,0.991,0.88,0.107,0.334,134.763,audio_features,00c2csfX8KYCprvd3eTHR9,spotify:track:00c2csfX8KYCprvd3eTHR9,https://api.spotify.com/v1/tracks/00c2csfX8KYCprvd3eTHR9,https://api.spotify.com/v1/audio-analysis/00c2csfX8KYCprvd3eTHR9,186000,4,Stiafen
372,0.558,0.105,1,-15.077,1,0.0428,0.904,0.8,0.106,0.359,135.013,audio_features,50G4bmpZt73jslY5PzymvY,spotify:track:50G4bmpZt73jslY5PzymvY,https://api.spotify.com/v1/tracks/50G4bmpZt73jslY5PzymvY,https://api.spotify.com/v1/audio-analysis/50G4bmpZt73jslY5PzymvY,175000,4,Stiafen
373,0.456,0.283,4,-15.939,0,0.0581,0.971,0.968,0.117,0.432,130.635,audio_features,3Y6s01hMkOYdFZnWHD60Kf,spotify:track:3Y6s01hMkOYdFZnWHD60Kf,https://api.spotify.com/v1/tracks/3Y6s01hMkOYdFZnWHD60Kf,https://api.spotify.com/v1/audio-analysis/3Y6s01hMkOYdFZnWHD60Kf,237413,4,Stiafen
374,0.584,0.103,0,-14.09,1,0.0435,0.99,0.00257,0.102,0.356,81.899,audio_features,1Aa2phci2wSI0PWyoESUJA,spotify:track:1Aa2phci2wSI0PWyoESUJA,https://api.spotify.com/v1/tracks/1Aa2phci2wSI0PWyoESUJA,https://api.spotify.com/v1/audio-analysis/1Aa2phci2wSI0PWyoESUJA,206760,4,Stiafen
375,0.556,0.0172,5,-22.447,1,0.0986,0.995,0.829,0.304,0.117,102.918,audio_features,6f5c2TrHJxscSjX1CVFlfR,spotify:track:6f5c2TrHJxscSjX1CVFlfR,https://api.spotify.com/v1/tracks/6f5c2TrHJxscSjX1CVFlfR,https://api.spotify.com/v1/audio-analysis/6f5c2TrHJxscSjX1CVFlfR,344693,4,Stiafen
376,0.61,0.414,7,-9.503,0,0.0518,0.674,0.00862,0.141,0.509,121.968,audio_features,58auzrd6rwCLuWleG4bCAy,spotify:track:58auzrd6rwCLuWleG4bCAy,https://api.spotify.com/v1/tracks/58auzrd6rwCLuWleG4bCAy,https://api.spotify.com/v1/audio-analysis/58auzrd6rwCLuWleG4bCAy,546000,4,Stiafen
377,0.476,0.0974,2,-20.29,0,0.0605,0.927,1.7e-06,0.121,0.542,73.011,audio_features,1zrYb4Y8KowyXmbzoHGh7L,spotify:track:1zrYb4Y8KowyXmbzoHGh7L,https://api.spotify.com/v1/tracks/1zrYb4Y8KowyXmbzoHGh7L,https://api.spotify.com/v1/audio-analysis/1zrYb4Y8KowyXmbzoHGh7L,199533,4,Stiafen
378,0.467,0.213,5,-14.091,0,0.0326,0.902,0.596,0.364,0.142,113.461,audio_features,3RjbEoLYFuyFj4DaDhR6LA,spotify:track:3RjbEoLYFuyFj4DaDhR6LA,https://api.spotify.com/v1/tracks/3RjbEoLYFuyFj4DaDhR6LA,https://api.spotify.com/v1/audio-analysis/3RjbEoLYFuyFj4DaDhR6LA,294600,3,Stiafen
379,0.564,0.162,6,-12.06,1,0.0331,0.984,0.358,0.125,0.57,62.56,audio_features,36NzG0ptwi4k798mpIS3Oz,spotify:track:36NzG0ptwi4k798mpIS3Oz,https://api.spotify.com/v1/tracks/36NzG0ptwi4k798mpIS3Oz,https://api.spotify.com/v1/audio-analysis/36NzG0ptwi4k798mpIS3Oz,201613,4,Stiafen
380,0.404,0.446,11,-16.982,0,0.0352,0.857,0.885,0.0845,0.474,136.242,audio_features,5RrJCusmR1J54b5ivqdWIu,spotify:track:5RrJCusmR1J54b5ivqdWIu,https://api.spotify.com/v1/tracks/5RrJCusmR1J54b5ivqdWIu,https://api.spotify.com/v1/audio-analysis/5RrJCusmR1J54b5ivqdWIu,590867,4,Stiafen
381,0.663,0.373,8,-9.809,1,0.0329,0.788,0.13,0.146,0.622,127.389,audio_features,6742DFLS3ImdjUgM6poonl,spotify:track:6742DFLS3ImdjUgM6poonl,https://api.spotify.com/v1/tracks/6742DFLS3ImdjUgM6poonl,https://api.spotify.com/v1/audio-analysis/6742DFLS3ImdjUgM6poonl,312173,4,Stiafen
382,0.399,0.0123,10,-20.625,1,0.0449,0.958,0.485,0.113,0.279,107.924,audio_features,3HtrgoW2iPVupeM8SU3718,spotify:track:3HtrgoW2iPVupeM8SU3718,https://api.spotify.com/v1/tracks/3HtrgoW2iPVupeM8SU3718,https://api.spotify.com/v1/audio-analysis/3HtrgoW2iPVupeM8SU3718,160720,4,Stiafen
383,0.445,0.033,1,-21.925,1,0.0665,0.971,0.546,0.157,0.514,181.659,audio_features,2KfxK9sO9xnjeFxizuXljy,spotify:track:2KfxK9sO9xnjeFxizuXljy,https://api.spotify.com/v1/tracks/2KfxK9sO9xnjeFxizuXljy,https://api.spotify.com/v1/audio-analysis/2KfxK9sO9xnjeFxizuXljy,146773,3,Stiafen
384,0.52,0.492,0,-8.791,0,0.0425,0.656,0.000111,0.279,0.811,76.95,audio_features,1f7EWS1kruAco1sc1W614Q,spotify:track:1f7EWS1kruAco1sc1W614Q,https://api.spotify.com/v1/tracks/1f7EWS1kruAco1sc1W614Q,https://api.spotify.com/v1/audio-analysis/1f7EWS1kruAco1sc1W614Q,475293,4,Stiafen
385,0.559,0.0973,8,-16.264,1,0.0463,0.986,0.000104,0.155,0.212,68.3,audio_features,78MIFwIW5oUNdaL6Sj8hTB,spotify:track:78MIFwIW5oUNdaL6Sj8hTB,https://api.spotify.com/v1/tracks/78MIFwIW5oUNdaL6Sj8hTB,https://api.spotify.com/v1/audio-analysis/78MIFwIW5oUNdaL6Sj8hTB,174867,3,Stiafen
386,0.556,0.258,5,-11.745,1,0.0412,0.698,5.56e-05,0.0954,0.414,83.964,audio_features,3BF3uROPt95X3X7ZixXFRC,spotify:track:3BF3uROPt95X3X7ZixXFRC,https://api.spotify.com/v1/tracks/3BF3uROPt95X3X7ZixXFRC,https://api.spotify.com/v1/audio-analysis/3BF3uROPt95X3X7ZixXFRC,317987,4,Stiafen
387,0.634,0.304,2,-14.276,0,0.036,0.578,0.0161,0.128,0.604,77.579,audio_features,521qezMfJ71NGibQanQvvN,spotify:track:521qezMfJ71NGibQanQvvN,https://api.spotify.com/v1/tracks/521qezMfJ71NGibQanQvvN,https://api.spotify.com/v1/audio-analysis/521qezMfJ71NGibQanQvvN,160133,4,Stiafen
388,0.412,0.0902,5,-22.841,0,0.0304,0.83,0.366,0.0889,0.0744,68.767,audio_features,0oeUGF5YJJrH8I8dNKTLvl,spotify:track:0oeUGF5YJJrH8I8dNKTLvl,https://api.spotify.com/v1/tracks/0oeUGF5YJJrH8I8dNKTLvl,https://api.spotify.com/v1/audio-analysis/0oeUGF5YJJrH8I8dNKTLvl,262210,4,Stiafen
389,0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,audio_features,4zPDjRgceGrR0Sm54YDTTf,spotify:track:4zPDjRgceGrR0Sm54YDTTf,https://api.spotify.com/v1/tracks/4zPDjRgceGrR0Sm54YDTTf,https://api.spotify.com/v1/audio-analysis/4zPDjRgceGrR0Sm54YDTTf,294667,4,Stiafen
390,0.671,0.612,10,-8.885,0,0.053,0.727,0.00509,0.33,0.823,112.931,audio_features,2u9OxJTn3Of4aMYp9K71kE,spotify:track:2u9OxJTn3Of4aMYp9K71kE,https://api.spotify.com/v1/tracks/2u9OxJTn3Of4aMYp9K71kE,https://api.spotify.com/v1/audio-analysis/2u9OxJTn3Of4aMYp9K71kE,154333,4,Stiafen
391,0.483,0.126,7,-13.156,0,0.0583,0.888,0.000135,0.112,0.388,79.656,audio_features,53VuyKap8WiDjkrtm5d4h3,spotify:track:53VuyKap8WiDjkrtm5d4h3,https://api.spotify.com/v1/tracks/53VuyKap8WiDjkrtm5d4h3,https://api.spotify.com/v1/audio-analysis/53VuyKap8WiDjkrtm5d4h3,227760,3,Stiafen
392,0.537,0.268,5,-17.432,0,0.0689,0.54,0.0,0.118,0.616,96.822,audio_features,630r1pg6HZeP0UXDdFAcDi,spotify:track:630r1pg6HZeP0UXDdFAcDi,https://api.spotify.com/v1/tracks/630r1pg6HZeP0UXDdFAcDi,https://api.spotify.com/v1/audio-analysis/630r1pg6HZeP0UXDdFAcDi,295413,4,Stiafen
393,0.587,0.098,10,-15.196,0,0.0607,0.958,7e-06,0.114,0.288,71.523,audio_features,6o5RbQYhmF4yRRw7ZArxGL,spotify:track:6o5RbQYhmF4yRRw7ZArxGL,https://api.spotify.com/v1/tracks/6o5RbQYhmF4yRRw7ZArxGL,https://api.spotify.com/v1/audio-analysis/6o5RbQYhmF4yRRw7ZArxGL,224333,4,Stiafen
394,0.476,0.217,8,-10.75,1,0.0308,0.892,6.09e-05,0.0966,0.121,116.079,audio_features,6QlkHjQmo2YncQN5MQXgPZ,spotify:track:6QlkHjQmo2YncQN5MQXgPZ,https://api.spotify.com/v1/tracks/6QlkHjQmo2YncQN5MQXgPZ,https://api.spotify.com/v1/audio-analysis/6QlkHjQmo2YncQN5MQXgPZ,323187,4,Stiafen
395,0.668,0.303,7,-19.996,0,0.0466,0.908,0.827,0.0862,0.723,125.683,audio_features,6H6oxydxjCpJYEkGRnozpB,spotify:track:6H6oxydxjCpJYEkGRnozpB,https://api.spotify.com/v1/tracks/6H6oxydxjCpJYEkGRnozpB,https://api.spotify.com/v1/audio-analysis/6H6oxydxjCpJYEkGRnozpB,254040,4,Stiafen
396,0.203,0.0186,9,-24.277,0,0.0408,0.985,0.377,0.0728,0.0481,76.591,audio_features,5F8rPLt2c52p0SK7kiH26b,spotify:track:5F8rPLt2c52p0SK7kiH26b,https://api.spotify.com/v1/tracks/5F8rPLt2c52p0SK7kiH26b,https://api.spotify.com/v1/audio-analysis/5F8rPLt2c52p0SK7kiH26b,415000,4,Stiafen
397,0.312,0.121,0,-22.512,0,0.0379,0.989,0.874,0.119,0.229,195.041,audio_features,0Vydnnxf41Ukpn7Rn6D5Wa,spotify:track:0Vydnnxf41Ukpn7Rn6D5Wa,https://api.spotify.com/v1/tracks/0Vydnnxf41Ukpn7Rn6D5Wa,https://api.spotify.com/v1/audio-analysis/0Vydnnxf41Ukpn7Rn6D5Wa,318400,3,Stiafen
398,0.652,0.187,7,-11.009,1,0.04,0.976,0.714,0.157,0.302,64.517,audio_features,1qYNJUM4BeTZHwe0uQ9D1w,spotify:track:1qYNJUM4BeTZHwe0uQ9D1w,https://api.spotify.com/v1/tracks/1qYNJUM4BeTZHwe0uQ9D1w,https://api.spotify.com/v1/audio-analysis/1qYNJUM4BeTZHwe0uQ9D1w,248373,4,Stiafen
399,0.652,0.371,4,-13.321,0,0.0439,0.937,0.876,0.106,0.548,79.205,audio_features,6zSHjRauxTzsyqvwZdXaSP,spotify:track:6zSHjRauxTzsyqvwZdXaSP,https://api.spotify.com/v1/tracks/6zSHjRauxTzsyqvwZdXaSP,https://api.spotify.com/v1/audio-analysis/6zSHjRauxTzsyqvwZdXaSP,516107,4,Stiafen
400,0.427,0.114,2,-22.546,0,0.0509,0.843,0.863,0.0966,0.114,60.484,audio_features,1J9iVCaEriyoMXpj2XszhU,spotify:track:1J9iVCaEriyoMXpj2XszhU,https://api.spotify.com/v1/tracks/1J9iVCaEriyoMXpj2XszhU,https://api.spotify.com/v1/audio-analysis/1J9iVCaEriyoMXpj2XszhU,282320,4,Stiafen
401,0.586,0.333,1,-14.929,1,0.0338,0.917,0.19,0.107,0.745,113.592,audio_features,2wqbJHHd0eUYQh0TLklWk3,spotify:track:2wqbJHHd0eUYQh0TLklWk3,https://api.spotify.com/v1/tracks/2wqbJHHd0eUYQh0TLklWk3,https://api.spotify.com/v1/audio-analysis/2wqbJHHd0eUYQh0TLklWk3,290173,4,Stiafen
402,0.48,0.446,5,-15.57,0,0.0334,0.579,0.808,0.0989,0.718,100.658,audio_features,4V3F3LpQpghmMnIUhu04uO,spotify:track:4V3F3LpQpghmMnIUhu04uO,https://api.spotify.com/v1/tracks/4V3F3LpQpghmMnIUhu04uO,https://api.spotify.com/v1/audio-analysis/4V3F3LpQpghmMnIUhu04uO,274404,3,Stiafen
403,0.52,0.165,6,-15.827,0,0.0429,0.958,0.904,0.226,0.115,113.999,audio_features,0EdYLCHThvtSmze7iEqlEN,spotify:track:0EdYLCHThvtSmze7iEqlEN,https://api.spotify.com/v1/tracks/0EdYLCHThvtSmze7iEqlEN,https://api.spotify.com/v1/audio-analysis/0EdYLCHThvtSmze7iEqlEN,295520,4,Stiafen
404,0.588,0.0387,0,-17.944,0,0.06,0.978,0.823,0.116,0.342,83.4,audio_features,6oSm3mBWFxJHEnjE2IqhmA,spotify:track:6oSm3mBWFxJHEnjE2IqhmA,https://api.spotify.com/v1/tracks/6oSm3mBWFxJHEnjE2IqhmA,https://api.spotify.com/v1/audio-analysis/6oSm3mBWFxJHEnjE2IqhmA,205667,4,Stiafen
405,0.429,0.0194,10,-25.124,0,0.0378,0.957,1.18e-05,0.159,0.13,99.812,audio_features,6uWGcfyKS2bP63sd2zyswJ,spotify:track:6uWGcfyKS2bP63sd2zyswJ,https://api.spotify.com/v1/tracks/6uWGcfyKS2bP63sd2zyswJ,https://api.spotify.com/v1/audio-analysis/6uWGcfyKS2bP63sd2zyswJ,204133,4,Stiafen
406,0.52,0.0206,2,-22.868,0,0.0486,0.961,0.000435,0.0981,0.109,118.424,audio_features,79nMHWTfds6KJu5zWQbQ4n,spotify:track:79nMHWTfds6KJu5zWQbQ4n,https://api.spotify.com/v1/tracks/79nMHWTfds6KJu5zWQbQ4n,https://api.spotify.com/v1/audio-analysis/79nMHWTfds6KJu5zWQbQ4n,230067,4,Stiafen
407,0.186,0.0367,4,-19.738,0,0.0371,0.983,0.231,0.103,0.0731,74.905,audio_features,3GRRmV65lSUxQ82GHyVAZO,spotify:track:3GRRmV65lSUxQ82GHyVAZO,https://api.spotify.com/v1/tracks/3GRRmV65lSUxQ82GHyVAZO,https://api.spotify.com/v1/audio-analysis/3GRRmV65lSUxQ82GHyVAZO,200297,4,Stiafen
408,0.336,0.466,5,-8.979,0,0.0368,0.249,0.16,0.0758,0.209,116.594,audio_features,5JFk3TqqWnZenBewn7nqCW,spotify:track:5JFk3TqqWnZenBewn7nqCW,https://api.spotify.com/v1/tracks/5JFk3TqqWnZenBewn7nqCW,https://api.spotify.com/v1/audio-analysis/5JFk3TqqWnZenBewn7nqCW,442227,4,Stiafen
409,0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,audio_features,5eFFsShr8vchESCk8HGxvn,spotify:track:5eFFsShr8vchESCk8HGxvn,https://api.spotify.com/v1/tracks/5eFFsShr8vchESCk8HGxvn,https://api.spotify.com/v1/audio-analysis/5eFFsShr8vchESCk8HGxvn,274333,4,Stiafen
410,0.387,0.247,5,-16.556,0,0.0445,0.989,0.921,0.164,0.556,59.273,audio_features,5ik210SniDcr9HKBAf1MD8,spotify:track:5ik210SniDcr9HKBAf1MD8,https://api.spotify.com/v1/tracks/5ik210SniDcr9HKBAf1MD8,https://api.spotify.com/v1/audio-analysis/5ik210SniDcr9HKBAf1MD8,196353,3,Stiafen
411,0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,audio_features,7yzM0pEseQUpb6BMViOPEA,spotify:track:7yzM0pEseQUpb6BMViOPEA,https://api.spotify.com/v1/tracks/7yzM0pEseQUpb6BMViOPEA,https://api.spotify.com/v1/audio-analysis/7yzM0pEseQUpb6BMViOPEA,251600,3,Stiafen
412,0.361,0.36,0,-16.092,0,0.0315,0.486,0.857,0.106,0.434,127.972,audio_features,4iEcGcD063MCmTuCOt1oXq,spotify:track:4iEcGcD063MCmTuCOt1oXq,https://api.spotify.com/v1/tracks/4iEcGcD063MCmTuCOt1oXq,https://api.spotify.com/v1/audio-analysis/4iEcGcD063MCmTuCOt1oXq,340290,1,Stiafen
413,0.462,0.411,7,-12.078,1,0.13,0.158,0.00428,0.0714,0.374,80.402,audio_features,77WOKI4zouuakutj0L7pMj,spotify:track:77WOKI4zouuakutj0L7pMj,https://api.spotify.com/v1/tracks/77WOKI4zouuakutj0L7pMj,https://api.spotify.com/v1/audio-analysis/77WOKI4zouuakutj0L7pMj,255787,4,Stiafen
414,0.664,0.286,1,-14.709,1,0.0409,0.834,0.661,0.0755,0.648,81.895,audio_features,2VaOoXFfdlrHyhORSq9H1v,spotify:track:2VaOoXFfdlrHyhORSq9H1v,https://api.spotify.com/v1/tracks/2VaOoXFfdlrHyhORSq9H1v,https://api.spotify.com/v1/audio-analysis/2VaOoXFfdlrHyhORSq9H1v,387000,4,Stiafen
415,0.594,0.285,0,-16.542,0,0.0402,0.913,0.898,0.0904,0.546,105.84,audio_features,6sq2n7GBZHX3Z7MtdwYrlI,spotify:track:6sq2n7GBZHX3Z7MtdwYrlI,https://api.spotify.com/v1/tracks/6sq2n7GBZHX3Z7MtdwYrlI,https://api.spotify.com/v1/audio-analysis/6sq2n7GBZHX3Z7MtdwYrlI,284400,4,Stiafen
416,0.484,0.151,0,-18.622,0,0.0378,0.88,0.178,0.115,0.399,94.587,audio_features,3XfaSRXfGuWT1rrn9lWx30,spotify:track:3XfaSRXfGuWT1rrn9lWx30,https://api.spotify.com/v1/tracks/3XfaSRXfGuWT1rrn9lWx30,https://api.spotify.com/v1/audio-analysis/3XfaSRXfGuWT1rrn9lWx30,287840,4,Stiafen
417,0.224,0.0937,10,-15.641,1,0.0343,0.98,0.784,0.107,0.0998,168.418,audio_features,1dLb36wK59q5QgGCZE9YyK,spotify:track:1dLb36wK59q5QgGCZE9YyK,https://api.spotify.com/v1/tracks/1dLb36wK59q5QgGCZE9YyK,https://api.spotify.com/v1/audio-analysis/1dLb36wK59q5QgGCZE9YyK,186707,3,Stiafen
418,0.515,0.222,0,-16.918,0,0.0575,0.821,0.00193,0.19,0.35,98.358,audio_features,3BFRqZFLSrqtQr6cjHbAxU,spotify:track:3BFRqZFLSrqtQr6cjHbAxU,https://api.spotify.com/v1/tracks/3BFRqZFLSrqtQr6cjHbAxU,https://api.spotify.com/v1/audio-analysis/3BFRqZFLSrqtQr6cjHbAxU,237773,4,Stiafen
419,0.558,0.0891,2,-17.633,0,0.0643,0.946,0.924,0.0966,0.13,100.523,audio_features,3Wadbk42UtsJOT5mCx9Bb0,spotify:track:3Wadbk42UtsJOT5mCx9Bb0,https://api.spotify.com/v1/tracks/3Wadbk42UtsJOT5mCx9Bb0,https://api.spotify.com/v1/audio-analysis/3Wadbk42UtsJOT5mCx9Bb0,243773,4,Stiafen
420,0.281,0.251,8,-18.417,1,0.0383,0.972,0.874,0.113,0.0708,49.499,audio_features,7Gf896pRsrMkQpQTkqMI09,spotify:track:7Gf896pRsrMkQpQTkqMI09,https://api.spotify.com/v1/tracks/7Gf896pRsrMkQpQTkqMI09,https://api.spotify.com/v1/audio-analysis/7Gf896pRsrMkQpQTkqMI09,308067,4,Stiafen
421,0.449,0.017,8,-33.711,1,0.0361,0.916,0.906,0.105,0.114,92.168,audio_features,4fSd7w77XMrJhz1C5VOscJ,spotify:track:4fSd7w77XMrJhz1C5VOscJ,https://api.spotify.com/v1/tracks/4fSd7w77XMrJhz1C5VOscJ,https://api.spotify.com/v1/audio-analysis/4fSd7w77XMrJhz1C5VOscJ,423813,4,Stiafen
422,0.434,0.0821,0,-24.013,1,0.0447,0.977,0.942,0.0784,0.0383,113.79,audio_features,1aScbLgIXdvopADfbla929,spotify:track:1aScbLgIXdvopADfbla929,https://api.spotify.com/v1/tracks/1aScbLgIXdvopADfbla929,https://api.spotify.com/v1/audio-analysis/1aScbLgIXdvopADfbla929,404027,4,Stiafen
423,0.578,0.31,6,-16.32,1,0.0377,0.83,0.796,0.124,0.696,81.517,audio_features,49vFXoPnbgIoLd76Szqmar,spotify:track:49vFXoPnbgIoLd76Szqmar,https://api.spotify.com/v1/tracks/49vFXoPnbgIoLd76Szqmar,https://api.spotify.com/v1/audio-analysis/49vFXoPnbgIoLd76Szqmar,249480,4,Stiafen
424,0.32,0.11,4,-21.339,1,0.047,0.926,0.817,0.0995,0.169,61.852,audio_features,2OQiiPnoC7h2v3UprQa3zP,spotify:track:2OQiiPnoC7h2v3UprQa3zP,https://api.spotify.com/v1/tracks/2OQiiPnoC7h2v3UprQa3zP,https://api.spotify.com/v1/audio-analysis/2OQiiPnoC7h2v3UprQa3zP,312453,4,Stiafen
425,0.607,0.353,5,-11.919,1,0.0411,0.699,0.00235,0.0729,0.578,91.747,audio_features,6NIpIiw6n4WS7yKOn3ZoLe,spotify:track:6NIpIiw6n4WS7yKOn3ZoLe,https://api.spotify.com/v1/tracks/6NIpIiw6n4WS7yKOn3ZoLe,https://api.spotify.com/v1/audio-analysis/6NIpIiw6n4WS7yKOn3ZoLe,489920,4,Stiafen
426,0.509,0.085,10,-21.078,0,0.0414,0.978,0.483,0.104,0.33,95.841,audio_features,0io8Uq8AO7qiFaF3eaPXr2,spotify:track:0io8Uq8AO7qiFaF3eaPXr2,https://api.spotify.com/v1/tracks/0io8Uq8AO7qiFaF3eaPXr2,https://api.spotify.com/v1/audio-analysis/0io8Uq8AO7qiFaF3eaPXr2,321400,3,Stiafen
427,0.381,0.243,5,-13.277,1,0.0359,0.951,0.865,0.112,0.161,75.043,audio_features,5oEyPyit0Qov2p1E6GLtnJ,spotify:track:5oEyPyit0Qov2p1E6GLtnJ,https://api.spotify.com/v1/tracks/5oEyPyit0Qov2p1E6GLtnJ,https://api.spotify.com/v1/audio-analysis/5oEyPyit0Qov2p1E6GLtnJ,236000,4,Stiafen
428,0.439,0.0554,3,-15.183,1,0.0349,0.984,0.00382,0.111,0.178,101.015,audio_features,4oU07qd2sv9NxW61Op66Jh,spotify:track:4oU07qd2sv9NxW61Op66Jh,https://api.spotify.com/v1/tracks/4oU07qd2sv9NxW61Op66Jh,https://api.spotify.com/v1/audio-analysis/4oU07qd2sv9NxW61Op66Jh,261415,4,Stiafen
429,0.455,0.0184,5,-20.881,1,0.0536,0.961,0.892,0.114,0.0739,190.241,audio_features,47g4fOuXxI3ri3YSCMt532,spotify:track:47g4fOuXxI3ri3YSCMt532,https://api.spotify.com/v1/tracks/47g4fOuXxI3ri3YSCMt532,https://api.spotify.com/v1/audio-analysis/47g4fOuXxI3ri3YSCMt532,234573,3,Stiafen
430,0.623,0.544,0,-8.821,1,0.0361,0.655,0.0584,0.198,0.807,96.235,audio_features,2MZBVXviBSBenB8AnmsMXi,spotify:track:2MZBVXviBSBenB8AnmsMXi,https://api.spotify.com/v1/tracks/2MZBVXviBSBenB8AnmsMXi,https://api.spotify.com/v1/audio-analysis/2MZBVXviBSBenB8AnmsMXi,204733,4,Stiafen
431,0.486,0.207,0,-16.652,1,0.035,0.677,0.138,0.288,0.0933,109.38,audio_features,4qD7gLqAtSXFmS83Bj9Qyp,spotify:track:4qD7gLqAtSXFmS83Bj9Qyp,https://api.spotify.com/v1/tracks/4qD7gLqAtSXFmS83Bj9Qyp,https://api.spotify.com/v1/audio-analysis/4qD7gLqAtSXFmS83Bj9Qyp,269760,4,Stiafen
432,0.615,0.0623,5,-21.49,1,0.0667,0.991,0.932,0.073,0.104,131.364,audio_features,3jqbNKYAxTIYGO22RzhK4K,spotify:track:3jqbNKYAxTIYGO22RzhK4K,https://api.spotify.com/v1/tracks/3jqbNKYAxTIYGO22RzhK4K,https://api.spotify.com/v1/audio-analysis/3jqbNKYAxTIYGO22RzhK4K,180400,3,Stiafen
433,0.352,0.0351,1,-22.254,1,0.0347,0.975,0.607,0.193,0.21,56.16,audio_features,6QqXTZUL8O3y46rgDEWnsm,spotify:track:6QqXTZUL8O3y46rgDEWnsm,https://api.spotify.com/v1/tracks/6QqXTZUL8O3y46rgDEWnsm,https://api.spotify.com/v1/audio-analysis/6QqXTZUL8O3y46rgDEWnsm,323600,4,Stiafen
434,0.44,0.421,7,-16.652,0,0.0354,0.697,0.936,0.248,0.653,124.918,audio_features,6il16WIBZGRYEJ5sqpYoVY,spotify:track:6il16WIBZGRYEJ5sqpYoVY,https://api.spotify.com/v1/tracks/6il16WIBZGRYEJ5sqpYoVY,https://api.spotify.com/v1/audio-analysis/6il16WIBZGRYEJ5sqpYoVY,197502,4,Stiafen
435,0.493,0.347,1,-15.713,1,0.0363,0.906,0.941,0.144,0.284,112.818,audio_features,1O2vl533wiKL0oCJHyZ9mq,spotify:track:1O2vl533wiKL0oCJHyZ9mq,https://api.spotify.com/v1/tracks/1O2vl533wiKL0oCJHyZ9mq,https://api.spotify.com/v1/audio-analysis/1O2vl533wiKL0oCJHyZ9mq,283999,4,Stiafen
